#20091108.tsv
2009/11/8 9:33:56	Ushikoshi@PocketPC	00:22:64:CE:70:9B
2009/11/8 9:33:57	812SH	00:1C:EE:34:DF:6B
2009/11/8 9:34:28	Ushikoshi@PocketPC	00:22:64:CE:70:9B
2009/11/8 9:34:30	812SH	00:1C:EE:34:DF:6B
2009/11/8 9:34:56	812SH	00:1C:EE:34:DF:6B
2009/11/8 9:34:57	Ushikoshi@PocketPC	00:22:64:CE:70:9B
2009/11/8 9:35:26	Ushikoshi@PocketPC	00:22:64:CE:70:9B
2009/11/8 9:35:26	812SH	00:1C:EE:34:DF:6B
2009/11/8 9:35:56	812SH	00:1C:EE:34:DF:6B
2009/11/8 9:35:56	Ushikoshi@PocketPC	00:22:64:CE:70:9B
2009/11/8 9:36:26	812SH	00:1C:EE:34:DF:6B
2009/11/8 9:36:30	Ushikoshi@PocketPC	00:22:64:CE:70:9B
2009/11/8 9:36:56	812SH	00:1C:EE:34:DF:6B
2009/11/8 9:36:56	Ushikoshi@PocketPC	00:22:64:CE:70:9B
2009/11/8 9:37:27	Ushikoshi@PocketPC	00:22:64:CE:70:9B
2009/11/8 9:37:27	812SH	00:1C:EE:34:DF:6B
2009/11/8 9:37:56	Ushikoshi@PocketPC	00:22:64:CE:70:9B
2009/11/8 9:37:57	812SH	00:1C:EE:34:DF:6B
2009/11/8 9:38:27	812SH	00:1C:EE:34:DF:6B
2009/11/8 9:38:38	Ushikoshi@PocketPC	00:22:64:CE:70:9B
2009/11/8 9:38:56	Ushikoshi@PocketPC	00:22:64:CE:70:9B
2009/11/8 9:38:56	812SH	00:1C:EE:34:DF:6B
2009/11/8 9:39:26	Ushikoshi@PocketPC	00:22:64:CE:70:9B
2009/11/8 9:39:29	812SH	00:1C:EE:34:DF:6B
2009/11/8 9:39:56	812SH	00:1C:EE:34:DF:6B
2009/11/8 9:39:56	Ushikoshi@PocketPC	00:22:64:CE:70:9B
2009/11/8 9:40:26	Ushikoshi@PocketPC	00:22:64:CE:70:9B
2009/11/8 9:40:26	812SH	00:1C:EE:34:DF:6B
2009/11/8 9:40:56	812SH	00:1C:EE:34:DF:6B
2009/11/8 9:40:56	Ushikoshi@PocketPC	00:22:64:CE:70:9B
2009/11/8 9:41:28	812SH	00:1C:EE:34:DF:6B
2009/11/8 9:41:38	Ushikoshi@PocketPC	00:22:64:CE:70:9B
2009/11/8 9:41:38	M-NOTE	00:1B:DC:00:0C:5F
2009/11/8 9:41:57	Ushikoshi@PocketPC	00:22:64:CE:70:9B
2009/11/8 9:41:57	812SH	00:1C:EE:34:DF:6B
2009/11/8 9:41:59	M-NOTE	00:1B:DC:00:0C:5F
2009/11/8 9:42:27	M-NOTE	00:1B:DC:00:0C:5F
2009/11/8 9:42:27	812SH	00:1C:EE:34:DF:6B
2009/11/8 9:42:36	Ushikoshi@PocketPC	00:22:64:CE:70:9B
2009/11/8 9:42:56	Ushikoshi@PocketPC	00:22:64:CE:70:9B
2009/11/8 9:42:56	M-NOTE	00:1B:DC:00:0C:5F
2009/11/8 9:42:56	812SH	00:1C:EE:34:DF:6B
2009/11/8 9:43:26	812SH	00:1C:EE:34:DF:6B
2009/11/8 9:43:26	Ushikoshi@PocketPC	00:22:64:CE:70:9B
2009/11/8 9:43:57	812SH	00:1C:EE:34:DF:6B
2009/11/8 9:44:7	Ushikoshi@PocketPC	00:22:64:CE:70:9B
2009/11/8 9:44:30	Ushikoshi@PocketPC	00:22:64:CE:70:9B
2009/11/8 9:44:31	812SH	00:1C:EE:34:DF:6B
2009/11/8 9:44:56	812SH	00:1C:EE:34:DF:6B
2009/11/8 9:44:57	Ushikoshi@PocketPC	00:22:64:CE:70:9B
2009/11/8 9:45:26	812SH	00:1C:EE:34:DF:6B
2009/11/8 9:45:37	Ushikoshi@PocketPC	00:22:64:CE:70:9B
2009/11/8 9:45:37	NOTE001	00:1B:DC:00:0C:5F
2009/11/8 9:45:56	NOTE001	00:1B:DC:00:0C:5F
2009/11/8 9:45:56	812SH	00:1C:EE:34:DF:6B
2009/11/8 9:45:57	Ushikoshi@PocketPC	00:22:64:CE:70:9B
2009/11/8 9:46:26	812SH	00:1C:EE:34:DF:6B
2009/11/8 9:46:32	Ushikoshi@PocketPC	00:22:64:CE:70:9B
2009/11/8 9:46:56	812SH	00:1C:EE:34:DF:6B
2009/11/8 9:47:7	Ushikoshi@PocketPC	00:22:64:CE:70:9B
2009/11/8 9:47:8	NOTE001	00:1B:DC:00:0C:5F
2009/11/8 9:47:26	Ushikoshi@PocketPC	00:22:64:CE:70:9B
2009/11/8 9:47:29	NOTE001	00:1B:DC:00:0C:5F
2009/11/8 9:47:29	812SH	00:1C:EE:34:DF:6B
2009/11/8 9:47:56	812SH	00:1C:EE:34:DF:6B
2009/11/8 9:47:59	NOTE001	00:1B:DC:00:0C:5F
2009/11/8 9:48:8	Ushikoshi@PocketPC	00:22:64:CE:70:9B
2009/11/8 9:48:26	812SH	00:1C:EE:34:DF:6B
2009/11/8 9:48:29	Ushikoshi@PocketPC	00:22:64:CE:70:9B
2009/11/8 9:48:30	NOTE001	00:1B:DC:00:0C:5F
2009/11/8 9:48:56	Ushikoshi@PocketPC	00:22:64:CE:70:9B
2009/11/8 9:48:57	812SH	00:1C:EE:34:DF:6B
2009/11/8 9:48:59	NOTE001	00:1B:DC:00:0C:5F
2009/11/8 9:49:29	NOTE001	00:1B:DC:00:0C:5F
2009/11/8 9:49:30	812SH	00:1C:EE:34:DF:6B
2009/11/8 9:49:37	Ushikoshi@PocketPC	00:22:64:CE:70:9B
2009/11/8 9:49:56	Ushikoshi@PocketPC	00:22:64:CE:70:9B
2009/11/8 9:49:57	812SH	00:1C:EE:34:DF:6B
2009/11/8 9:50:0	NOTE001	00:1B:DC:00:0C:5F
2009/11/8 9:50:28	812SH	00:1C:EE:34:DF:6B
2009/11/8 9:50:30	NOTE001	00:1B:DC:00:0C:5F
2009/11/8 9:50:36	Ushikoshi@PocketPC	00:22:64:CE:70:9B
2009/11/8 9:50:56	812SH	00:1C:EE:34:DF:6B
2009/11/8 9:50:56	Ushikoshi@PocketPC	00:22:64:CE:70:9B
2009/11/8 9:50:57	NOTE001	00:1B:DC:00:0C:5F
2009/11/8 9:51:26	812SH	00:1C:EE:34:DF:6B
2009/11/8 9:51:29	Ushikoshi@PocketPC	00:22:64:CE:70:9B
2009/11/8 9:51:30	NOTE001	00:1B:DC:00:0C:5F
2009/11/8 9:51:56	Ushikoshi@PocketPC	00:22:64:CE:70:9B
2009/11/8 9:51:57	812SH	00:1C:EE:34:DF:6B
2009/11/8 9:52:0	NOTE001	00:1B:DC:00:0C:5F
2009/11/8 9:52:10	PC162462264322	00:1B:DC:00:0C:64
2009/11/8 9:52:27	812SH	00:1C:EE:34:DF:6B
2009/11/8 9:52:29	NOTE001	00:1B:DC:00:0C:5F
2009/11/8 9:52:38	Ushikoshi@PocketPC	00:22:64:CE:70:9B
2009/11/8 9:52:56	812SH	00:1C:EE:34:DF:6B
2009/11/8 9:52:57	Ushikoshi@PocketPC	00:22:64:CE:70:9B
2009/11/8 9:52:59	NOTE001	00:1B:DC:00:0C:5F
2009/11/8 9:53:26	812SH	00:1C:EE:34:DF:6B
2009/11/8 9:53:37	Ushikoshi@PocketPC	00:22:64:CE:70:9B
2009/11/8 9:53:37	NOTE001	00:1B:DC:00:0C:5F
2009/11/8 9:53:56	Ushikoshi@PocketPC	00:22:64:CE:70:9B
2009/11/8 9:53:57	812SH	00:1C:EE:34:DF:6B
2009/11/8 9:53:59	NOTE001	00:1B:DC:00:0C:5F
2009/11/8 9:54:10	PC162462264322	00:1B:DC:00:0C:64
2009/11/8 9:54:27	812SH	00:1C:EE:34:DF:6B
2009/11/8 9:54:27	NOTE001	00:1B:DC:00:0C:5F
2009/11/8 9:54:37	Ushikoshi@PocketPC	00:22:64:CE:70:9B
2009/11/8 9:54:56	812SH	00:1C:EE:34:DF:6B
2009/11/8 9:54:56	NOTE001	00:1B:DC:00:0C:5F
2009/11/8 9:54:57	Ushikoshi@PocketPC	00:22:64:CE:70:9B
2009/11/8 9:55:12	PC162462264322	00:1B:DC:00:0C:64
2009/11/8 9:55:26	812SH	00:1C:EE:34:DF:6B
2009/11/8 9:55:31	PC162462264322	00:1B:DC:00:0C:64
2009/11/8 9:55:37	Ushikoshi@PocketPC	00:22:64:CE:70:9B
2009/11/8 9:55:37	NOTE001	00:1B:DC:00:0C:5F
2009/11/8 9:55:56	Ushikoshi@PocketPC	00:22:64:CE:70:9B
2009/11/8 9:55:56	812SH	00:1C:EE:34:DF:6B
2009/11/8 9:55:56	PC162462264322	00:1B:DC:00:0C:64
2009/11/8 9:55:57	NOTE001	00:1B:DC:00:0C:5F
2009/11/8 9:56:27	812SH	00:1C:EE:34:DF:6B
2009/11/8 9:56:27	NOTE001	00:1B:DC:00:0C:5F
2009/11/8 9:56:30	PC162462264322	00:1B:DC:00:0C:64
2009/11/8 9:56:30	Ushikoshi@PocketPC	00:22:64:CE:70:9B
2009/11/8 9:56:56	PC162462264322	00:1B:DC:00:0C:64
2009/11/8 9:56:56	Ushikoshi@PocketPC	00:22:64:CE:70:9B
2009/11/8 9:56:57	812SH	00:1C:EE:34:DF:6B
2009/11/8 9:56:57	NOTE001	00:1B:DC:00:0C:5F
2009/11/8 9:57:26	NOTE001	00:1B:DC:00:0C:5F
2009/11/8 9:57:30	812SH	00:1C:EE:34:DF:6B
2009/11/8 9:57:37	Ushikoshi@PocketPC	00:22:64:CE:70:9B
2009/11/8 9:57:37	PC162462264322	00:1B:DC:00:0C:64
2009/11/8 9:57:56	812SH	00:1C:EE:34:DF:6B
2009/11/8 9:57:57	Ushikoshi@PocketPC	00:22:64:CE:70:9B
2009/11/8 9:58:2	PC162462264322	00:1B:DC:00:0C:64
2009/11/8 9:58:3	NOTE001	00:1B:DC:00:0C:5F
2009/11/8 9:58:26	NOTE001	00:1B:DC:00:0C:5F
2009/11/8 9:58:27	812SH	00:1C:EE:34:DF:6B
2009/11/8 9:58:30	Ushikoshi@PocketPC	00:22:64:CE:70:9B
2009/11/8 9:58:37	PC162462264322	00:1B:DC:00:0C:64
2009/11/8 9:58:56	812SH	00:1C:EE:34:DF:6B
2009/11/8 9:58:57	PC162462264322	00:1B:DC:00:0C:64
2009/11/8 9:59:7	Ushikoshi@PocketPC	00:22:64:CE:70:9B
2009/11/8 9:59:9	NOTE001	00:1B:DC:00:0C:5F
2009/11/8 9:59:29	Ushikoshi@PocketPC	00:22:64:CE:70:9B
2009/11/8 9:59:29	812SH	00:1C:EE:34:DF:6B
2009/11/8 9:59:37	PC162462264322	00:1B:DC:00:0C:64
2009/11/8 9:59:57	Ushikoshi@PocketPC	00:22:64:CE:70:9B
2009/11/8 9:59:57	812SH	00:1C:EE:34:DF:6B
2009/11/8 10:0:0	PC162462264322	00:1B:DC:00:0C:64
2009/11/8 10:0:10	NOTE001	00:1B:DC:00:0C:5F
2009/11/8 10:0:28	NOTE001	00:1B:DC:00:0C:5F
2009/11/8 10:0:30	812SH	00:1C:EE:34:DF:6B
2009/11/8 10:0:32	PC162462264322	00:1B:DC:00:0C:64
2009/11/8 10:0:38	Ushikoshi@PocketPC	00:22:64:CE:70:9B
2009/11/8 10:0:56	Ushikoshi@PocketPC	00:22:64:CE:70:9B
2009/11/8 10:0:56	NOTE001	00:1B:DC:00:0C:5F
2009/11/8 10:0:57	812SH	00:1C:EE:34:DF:6B
2009/11/8 10:1:0	PC162462264322	00:1B:DC:00:0C:64
2009/11/8 10:1:28	812SH	00:1C:EE:34:DF:6B
2009/11/8 10:1:37	Ushikoshi@PocketPC	00:22:64:CE:70:9B
2009/11/8 10:1:37	PC162462264322	00:1B:DC:00:0C:64
2009/11/8 10:1:57	812SH	00:1C:EE:34:DF:6B
2009/11/8 10:1:57	Ushikoshi@PocketPC	00:22:64:CE:70:9B
2009/11/8 10:1:59	PC162462264322	00:1B:DC:00:0C:64
2009/11/8 10:2:9	NOTE001	00:1B:DC:00:0C:5F
2009/11/8 10:2:27	812SH	00:1C:EE:34:DF:6B
2009/11/8 10:2:38	Ushikoshi@PocketPC	00:22:64:CE:70:9B
2009/11/8 10:2:56	812SH	00:1C:EE:34:DF:6B
2009/11/8 10:2:57	Ushikoshi@PocketPC	00:22:64:CE:70:9B
2009/11/8 10:3:10	PC162462264322	00:1B:DC:00:0C:64
2009/11/8 10:3:10	NOTE001	00:1B:DC:00:0C:5F
2009/11/8 10:3:31	812SH	00:1C:EE:34:DF:6B
2009/11/8 10:3:38	Ushikoshi@PocketPC	00:22:64:CE:70:9B
2009/11/8 10:3:57	Ushikoshi@PocketPC	00:22:64:CE:70:9B
2009/11/8 10:3:57	812SH	00:1C:EE:34:DF:6B
2009/11/8 10:4:15	PC162462264322	00:1B:DC:00:0C:64
2009/11/8 10:4:29	PC162462264322	00:1B:DC:00:0C:64
2009/11/8 10:4:29	812SH	00:1C:EE:34:DF:6B
2009/11/8 10:4:38	Ushikoshi@PocketPC	00:22:64:CE:70:9B
2009/11/8 10:4:38	NOTE001	00:1B:DC:00:0C:5F
2009/11/8 10:4:56	NOTE001	00:1B:DC:00:0C:5F
2009/11/8 10:4:57	PC162462264322	00:1B:DC:00:0C:64
2009/11/8 10:4:57	Ushikoshi@PocketPC	00:22:64:CE:70:9B
2009/11/8 10:4:57	812SH	00:1C:EE:34:DF:6B
2009/11/8 10:5:27	Ushikoshi@PocketPC	00:22:64:CE:70:9B
2009/11/8 10:5:29	812SH	00:1C:EE:34:DF:6B
2009/11/8 10:5:32	PC162462264322	00:1B:DC:00:0C:64
2009/11/8 10:5:57	812SH	00:1C:EE:34:DF:6B
2009/11/8 10:6:7	Ushikoshi@PocketPC	00:22:64:CE:70:9B
2009/11/8 10:6:10	NOTE001	00:1B:DC:00:0C:5F
2009/11/8 10:6:10	PC162462264322	00:1B:DC:00:0C:64
2009/11/8 10:6:27	812SH	00:1C:EE:34:DF:6B
2009/11/8 10:6:29	Ushikoshi@PocketPC	00:22:64:CE:70:9B
2009/11/8 10:6:32	PC162462264322	00:1B:DC:00:0C:64
2009/11/8 10:6:57	812SH	00:1C:EE:34:DF:6B
2009/11/8 10:7:7	Ushikoshi@PocketPC	00:22:64:CE:70:9B
2009/11/8 10:7:10	NOTE001	00:1B:DC:00:0C:5F
2009/11/8 10:7:10	PC162462264322	00:1B:DC:00:0C:64
2009/11/8 10:7:31	Ushikoshi@PocketPC	00:22:64:CE:70:9B
2009/11/8 10:9:8	NOTE001	00:1B:DC:00:0C:5F
2009/11/8 10:9:16	812SH	00:1C:EE:34:DF:6B
2009/11/8 10:9:16	PC162462264322	00:1B:DC:00:0C:64
2009/11/8 10:9:27	812SH	00:1C:EE:34:DF:6B
2009/11/8 10:9:30	NOTE001	00:1B:DC:00:0C:5F
2009/11/8 10:9:32	PC162462264322	00:1B:DC:00:0C:64
2009/11/8 10:9:38	Ushikoshi@PocketPC	00:22:64:CE:70:9B
2009/11/8 10:9:57	NOTE001	00:1B:DC:00:0C:5F
2009/11/8 10:9:57	Ushikoshi@PocketPC	00:22:64:CE:70:9B
2009/11/8 10:9:57	812SH	00:1C:EE:34:DF:6B
2009/11/8 10:9:59	PC162462264322	00:1B:DC:00:0C:64
2009/11/8 10:10:29	NOTE001	00:1B:DC:00:0C:5F
2009/11/8 10:10:29	812SH	00:1C:EE:34:DF:6B
2009/11/8 10:10:32	PC162462264322	00:1B:DC:00:0C:64
2009/11/8 10:10:37	Ushikoshi@PocketPC	00:22:64:CE:70:9B
2009/11/8 10:10:37	923SH	00:1C:EE:CC:35:EB
2009/11/8 10:10:57	812SH	00:1C:EE:34:DF:6B
2009/11/8 10:11:0	NOTE001	00:1B:DC:00:0C:5F
2009/11/8 10:11:0	Ushikoshi@PocketPC	00:22:64:CE:70:9B
2009/11/8 10:11:2	PC162462264322	00:1B:DC:00:0C:64
2009/11/8 10:11:28	812SH	00:1C:EE:34:DF:6B
2009/11/8 10:11:30	NOTE001	00:1B:DC:00:0C:5F
2009/11/8 10:11:38	Ushikoshi@PocketPC	00:22:64:CE:70:9B
2009/11/8 10:11:40	PC162462264322	00:1B:DC:00:0C:64
2009/11/8 10:11:57	NOTE001	00:1B:DC:00:0C:5F
2009/11/8 10:11:57	812SH	00:1C:EE:34:DF:6B
2009/11/8 10:11:57	Ushikoshi@PocketPC	00:22:64:CE:70:9B
2009/11/8 10:12:0	PC162462264322	00:1B:DC:00:0C:64
2009/11/8 10:12:26	NOTE001	00:1B:DC:00:0C:5F
2009/11/8 10:12:30	PC162462264322	00:1B:DC:00:0C:64
2009/11/8 10:12:30	812SH	00:1C:EE:34:DF:6B
2009/11/8 10:12:38	Ushikoshi@PocketPC	00:22:64:CE:70:9B
2009/11/8 10:12:57	Ushikoshi@PocketPC	00:22:64:CE:70:9B
2009/11/8 10:12:57	812SH	00:1C:EE:34:DF:6B
2009/11/8 10:12:57	PC162462264322	00:1B:DC:00:0C:64
2009/11/8 10:13:0	NOTE001	00:1B:DC:00:0C:5F
2009/11/8 10:13:26	812SH	00:1C:EE:34:DF:6B
2009/11/8 10:13:29	NOTE001	00:1B:DC:00:0C:5F
2009/11/8 10:13:30	PC162462264322	00:1B:DC:00:0C:64
2009/11/8 10:13:38	Ushikoshi@PocketPC	00:22:64:CE:70:9B
2009/11/8 10:13:56	PC162462264322	00:1B:DC:00:0C:64
2009/11/8 10:13:57	Ushikoshi@PocketPC	00:22:64:CE:70:9B
2009/11/8 10:13:57	812SH	00:1C:EE:34:DF:6B
